"ID","Name","NumGenes","CorrectedPvalue","Multifunctionality","GeneMemberDiff"
"GO:0050867","positive regulation of cell activation",311,0.03,0.995,"ADA, ADAM8, AGER, AKT1, AP1G1, AP3D1, ATAD5, AXL, BAD, BCL10, BCL2, BLOC1S3, BST1, BTLA, CAPN3, CARD11, CAV1, CBFB, CCDC88B, CCL3, CCR2, CD160, CD177, CD209, CD226, CD27, CD274, CD276, CD28, CD38, CD3E, CD5, CD55, CD6, CD70, CD80, CD81, CD86, CDC42, CDKN1A, CHRNB2, CORO1A, CSK, CTLA4, CYLD, DMTN, DOCK8, DPP4, DUSP10, EBI3, EFNB2, EFNB3, EGR3, EXOSC3, FADD, FAM49B, FCER1G, FCRL3, FGR, FLOT2, FLT3LG, FYN, GAB2, GATA3, GLI2, GLI3, GPAM, GRAP2, GRB2, HAVCR2, HLA-DMB, HLA-DPA1, HLA-DPB1, HLA-E, HLA-F, HLX, HMGB1, HSPD1, HSPH1, IFNG, IGF1, IGF2, IGFBP2, IGLL1, IGLL5, IL12A, IL12RB1, IL15, IL1RL1, IL1RL2, IL21, IL23A, IL23R, IL2RA, IL4, IL4R, IL5, IL6ST, IL7, IL7R, INPP5D, IRS2, ITGAM, ITGB2, ITPKB, JAK3, LAMP1, LBP, LCK, LGALS9, LILRA2, LILRA5, LILRB1, LILRB2, LILRB4, LRRK2, LYN, MAD2L2, MALT1, MIF, MIR128-2, MMP14, MSH2, MYB, NCK1, NCK2, NFATC2, NFKBID, NLRP3, NOD2, NR4A3, PAK1, PAK2, PAXIP1, PDCD1, PDCD1LG2, PDGFRB, PDPN, PIK3CA, PIK3R1, PLEK, PNP, PRKCQ, PRKCZ, PTAFR, PTPN6, PTPRC, PYCARD, RARA, RASAL3, RASGRP1, RHOH, RPS3, RPS6KA1, RUNX3, SART1, SELP, SHH, SIRPA, SIRPG, SLC39A10, SOCS1, SOX15, SPACA3, SPHK2, SPTA1, SRC, STAT5B, STAT6, STXBP1, TBX21, TESPA1, TGFB1, THY1, TLR9, TMIGD2, TNFSF11, TNFSF13, TNFSF4, TOX, TP53BP1, TSLP, TTBK1, TYROBP, VAMP8, VAV1, VAV3, VCAM1, VNN1, VTCN1, WNT3A, WNT5A, XBP1, XCL1, YES1, ZAP70, ZBTB16, ZBTB7B, ZMIZ1, ZNF335, ZP3, ZP4"
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",48,0.03,0.848,"ADAM22, AP2B1, ARHGAP44, CACNG2, CACNG3, CACNG4, CACNG7, CACNG8, CALY, CLSTN1, CPLX1, CTNND1, DLG1, DLG2, DLG4, DNM1, DNM2, DNM3, EFNB2, EPS15, EPS8, FLOT2, GRIP1, GRIP2, LGI1, LRRC1, LRRC7, MAPK10, MX2, NSG1, RAB11A, RAB8A, SHISA6, SNAP25, SNAP47, STX1B, STX3, YWHAE"
"GO:0099643","signal release from synapse",98,0.03,0.952,"APBA1, BRSK1, CACNA1B, CADPS, CADPS2, CHAT, CPLX1, CPLX2, CPLX3, CPLX4, CTBP2, DGKI, DNAJC5, DOC2A, DOC2B, ERC2, GAD1, GAD2, GRM4, HRH3, NAPA, NF1, NLGN1, NRXN1, NRXN2, OTOF, P2RX7, PCLO, PIP5K1C, PPFIA1, PPFIA2, PPFIA3, PPFIA4, PSEN1, PTPRN2, RIMS1, RIMS3, RIMS4, RPH3A, SEPT5, SLC18A2, SLC18A3, SLC5A7, SLC6A9, SNAP23, SNAP25, SNAP47, SNCA, STX11, STX1A, STX1B, STX2, STX3, STXBP1, SV2A, SYN2, SYT1, SYT10, SYT12, SYT2, SYT4, SYT5, SYT6, SYT7, SYT9, TRIM9, UNC13A, UNC13B, UNC13C, WNT7A"
"GO:0014031","mesenchymal cell development",75,0.03,0.879,"ACVR1, ALDH1A2, BCL2, CORO1C, CYP26C1, EDN3, EDNRB, ERBB4, FAM172A, FN1, FOLR1, GDNF, HAND2, HEY2, HEYL, HIF1A, HTR2B, JAG1, KBTBD8, KITLG, LAMA5, MAPK1, NOTCH1, NRG1, NRP2, OVOL2, PDCD6, PEF1, PHACTR4, PITX2, RET, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SHH, SOX10, SOX8, TAPT1, TBX1, TCOF1, ZEB2"
"GO:0048864","stem cell development",75,0.03,0.877,"ACVR1, ALDH1A2, CORO1C, CYP26C1, EDN3, EDNRB, ERBB4, FAM172A, FN1, FOLR1, GDNF, HAND2, HIF1A, HTR2B, JAG1, KBTBD8, KITLG, LAMA5, MAPK1, MSI2, NRG1, NRP2, OVOL2, PDCD6, PEF1, PHACTR4, PITX2, PTPRC, RET, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SETD2, SHH, SOX10, SOX8, TAPT1, TBX1, TCOF1, WNT7A, ZEB2"
"GO:0030835","negative regulation of actin filament depolymerization",35,0.03,0.586,"ADD1, ADD2, ADD3, AVIL, CAPG, CAPZA1, CAPZA2, CAPZA3, CAPZB, DMTN, EPS8, GSN, LIMA1, LMOD1, LMOD3, RDX, SCIN, SPTA1, SPTB, SPTBN1, SPTBN2, SPTBN4, SPTBN5, TMOD1, TMOD2, TMOD4, TRIOBP, VIL1, VILL"
"GO:0038094","Fc-gamma receptor signaling pathway",72,0.03,0.84,"ABI1, ABL1, ACTB, ACTG1, ACTR2, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, BAIAP2, CD247, CD3G, CDC42, CLEC4E, CYFIP2, DOCK1, ELMO1, ELMO2, FCER1G, FCGR2B, FCGR3A, FGR, FYN, GRB2, HCK, HSP90AB1, LIMK1, LYN, MAPK1, MYH2, MYO10, MYO1C, NCK1, NCKAP1, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLA2G6, PLCG1, PLCG2, PLD2, PRKCE, PTK2, SRC, VAV1, VAV2, VAV3, WIPF1, WIPF3, YES1"
"GO:0002433","immune response-regulating cell surface receptor signaling pathway involved in phagocytosis",69,0.03,0.838,"ABI1, ABL1, ACTB, ACTG1, ACTR2, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, BAIAP2, CD247, CD3G, CDC42, CYFIP2, DOCK1, ELMO1, ELMO2, FCGR2B, FCGR3A, FGR, FYN, GRB2, HCK, HSP90AB1, LIMK1, LYN, MAPK1, MYH2, MYO10, MYO1C, NCK1, NCKAP1, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLA2G6, PLCG1, PLCG2, PLD2, PRKCE, PTK2, SRC, VAV1, VAV2, VAV3, WIPF1, WIPF3, YES1"
"GO:0038096","Fc-gamma receptor signaling pathway involved in phagocytosis",69,0.03,0.838,"ABI1, ABL1, ACTB, ACTG1, ACTR2, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, BAIAP2, CD247, CD3G, CDC42, CYFIP2, DOCK1, ELMO1, ELMO2, FCGR2B, FCGR3A, FGR, FYN, GRB2, HCK, HSP90AB1, LIMK1, LYN, MAPK1, MYH2, MYO10, MYO1C, NCK1, NCKAP1, PAK1, PIK3CA, PIK3CB, PIK3R1, PIK3R2, PLA2G6, PLCG1, PLCG2, PLD2, PRKCE, PTK2, SRC, VAV1, VAV2, VAV3, WIPF1, WIPF3, YES1"
"GO:0035641","locomotory exploration behavior",12,0.04,0.67,"APOE, C12orf10, CRH, DLG4, DPP4, GAD1, LRRK2, NLGN2, PENK, PRKCE, SLC4A10, TNR"
"GO:0098962","regulation of postsynaptic neurotransmitter receptor activity",12,0.04,0.235,"AKAP9, CACNG4, CACNG5, CNIH2, HOMER1, NPTX1, NPTX2, NPTXR, SHISA6, SHISA7, SHISA9, SRC"
"GO:0010830","regulation of myotube differentiation",63,0.04,0.836,"ANKRD2, BCL2, BDNF, CAPN2, CAV3, CCL8, CD53, CFLAR, DMPK, EHD1, EHD2, FAM129B, FBXO22, FLOT1, FLT3LG, GDF15, HDAC3, HDAC4, HDAC5, HDAC9, IL4R, LMOD3, MAML1, MAPK14, MIR1-1, MIR133A2, MMP14, MTOR, MYF5, MYF6, MYOCD, MYOD1, MYOG, NFATC2, NLN, NOTCH1, RBM24, SCGB3A1, SHOX2, SMYD1, TBX1, TMEM119, TRIM72, XBP1"
"GO:0031623","receptor internalization",60,0.03,0.883,"ACHE, ACKR3, AP2B1, ARRB1, ARRB2, CACNG2, CACNG3, CACNG4, CACNG8, CALCRL, CALY, CAV1, CAV3, CD36, CD81, CD9, CNTN2, CXCR1, CXCR2, DNM1, DNM2, DNM3, DRD2, DRD3, EPS15, EZR, FCER1G, GRB2, GRIA1, GRK4, HTR1B, HTR2B, ITGB2, LILRB1, LRP1, MX2, NEDD4, PICALM, RAB31, RAB5A, RAMP3, SAG, SNAP25, SNCA, SNX1"
"GO:0048863","stem cell differentiation",142,0.03,0.982,"A2M, ACE, ACVR1, ALDH1A2, BCHE, CDK6, CORO1C, CYP26C1, DNMT3L, EDN3, EDNRB, ERBB4, ESR1, FAM172A, FAM19A1, FBXL17, FGFR2, FN1, FOLR1, FRZB, GDNF, GPM6A, GREM1, HAND2, HIF1A, HMGA2, HTR2B, JAG1, JARID2, KBTBD8, KITLG, LAMA5, LIN28A, LRP6, MAPK1, MEOX1, MSI2, MSX1, MYOCD, NELFB, NOTCH1, NRG1, NRP2, NTF4, OSR1, OVOL2, PAX2, PDCD6, PDX1, PEF1, PHACTR4, PITX2, POU6F2, PTPRC, PUM1, RBPJ, REST, RET, RUNX2, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SETD2, SFRP1, SHC4, SHH, SIX3, SMAD4, SOX10, SOX8, SP7, TAL1, TAPT1, TBX1, TBX2, TCOF1, TGFB2, TP53, TP63, WNT10A, WNT7A, WNT8A, XRCC5, ZEB2"
"GO:0030201","heparan sulfate proteoglycan metabolic process",28,0.04,0.625,"B3GALT6, B3GAT3, CSGALNACT1, DSE, EXT1, EXT2, EXTL3, GLCE, GPC1, HS2ST1, HS3ST3B1, HS3ST4, HS3ST5, HS6ST1, HS6ST3, NDST1, NDST3, NDST4, SGSH, SULF1, SULF2, VANGL2, XYLT1, XYLT2"
"GO:0055075","potassium ion homeostasis",28,0.03,0.755,"ATP12A, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B3, ATP4A, ATP6V1B1, CYP11B2, KCNH2, KCNJ10, KCNJ2, KCNMA1, KCTD7, SLC12A1, SLC12A3, SLC12A4, SLC12A5, SLC12A6, SLC12A7, SLC12A8, SLC12A9, TFAP2B, UPK3A"
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion",28,0.03,0.729,"CAMK1, CAPN2, CCL8, CD53, DCSTAMP, EHD1, EHD2, FLOT1, FLT3LG, GCM1, GDF15, IL4R, MAPK14, MYF5, MYF6, MYOD1, MYOG, NFATC2, OCSTAMP, RAPGEF3, SCGB3A1, TYROBP"
"GO:0010770","positive regulation of cell morphogenesis involved in differentiation",150,0.04,0.95,"ABL1, ACTR2, ADNP, ANAPC2, ANKRD27, ARHGEF7, ARPC2, BAIAP2, BDNF, C1QBP, CAMK2B, CAPRIN1, CASS4, CDC42, CDH4, CHODL, CRABP2, CRKL, CTTN, CUL7, CUX1, CUX2, CXCL12, DBN1, DBNL, DISC1, DMTN, DNM1L, DNM2, DOCK1, DOCK5, DSCAM, EEF2K, EFNA5, FBXO31, FBXW8, FGA, FGB, FGG, FN1, HCLS1, ISLR2, IST1, KALRN, LIMK1, LIMS1, LIMS2, LPAR3, LRP1, LRP8, MAP1B, MAP2K1, MAP3K13, MAP6, MAPT, MEGF8, METRN, MYOC, NDEL1, NEDD9, NGF, NGFR, NIN, NTN1, NTRK2, NTRK3, OBSL1, OPA1, PAFAH1B1, PAK1, PLXNA1, PLXNA2, PLXNA4, PLXNB1, PLXNB2, PLXNC1, PLXND1, POU4F2, PREX1, PTPRD, RAB11A, RELN, RND2, ROBO1, ROBO2, RREB1, RUFY3, SEMA4D, SEMA5A, SEMA7A, SHOX2, SLIT2, SLITRK1, SS18L1, STK11, STK25, TIAM1, TRAK1, TRIOBP, TRPV2, WNT3A, ZEB2"
"GO:0030833","regulation of actin filament polymerization",150,0.04,0.917,"ABI2, ACTR2, ACTR3C, ADD1, ADD2, ADD3, ALOX15, ARFGEF1, ARHGAP28, ARHGAP40, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, AVIL, BAIAP2, BAIAP2L1, BAIAP2L2, BIN1, CAPG, CAPZA1, CAPZA2, CAPZA3, CAPZB, CCL24, CDC42EP3, CDC42EP4, CDC42EP5, CORO1A, CORO1B, COTL1, CTNNA2, CTTN, DBN1, DBNL, DLG1, DMTN, ELN, EPS8, ESAM, EVL, FCHSD1, FER, FHOD3, GMFB, GMFG, GRB2, GSN, HCK, HCLS1, HIP1R, ICAM1, IQGAP2, JMY, KANK1, KANK3, KANK4, KIAA1211, LATS1, LMOD1, LMOD3, MAGEL2, MLST8, MTOR, MTPN, MYO1C, NCK1, NCK2, NCKAP1, PFN2, PFN3, PFN4, PICK1, PLEKHG2, PPP1R9A, PREX1, PRKCE, PTK2B, PYCARD, RASA1, RDX, SCIN, SLIT2, SNX9, SPIRE1, SPIRE2, SPTA1, SPTB, SPTBN1, SPTBN2, SPTBN4, SPTBN5, TMOD1, TMOD2, TMOD4, TRIM27, TRIOBP, VIL1, VILL"
"GO:0006023","aminoglycan biosynthetic process",103,0.04,0.767,"ABCC5, ACAN, AGRN, ANGPT1, B3GALT6, B3GAT3, B3GNT2, B3GNT4, B3GNT5, B3GNT6, B3GNT7, B4GALT1, B4GALT2, B4GALT3, B4GALT4, B4GALT5, B4GALT6, B4GALT7, CHPF, CHPF2, CHST1, CHST11, CHST13, CHST15, CHST2, CHST3, CHST4, CHST9, CHSY1, CHSY3, CSGALNACT1, CSPG4, DCN, DSE, EXT1, EXT2, GCNT2, GLCE, GPC1, GPC2, GPC5, GPC6, HAS1, HEXA, HS2ST1, HS3ST1, HS3ST2, HS3ST3A1, HS3ST3B1, HS3ST5, HS6ST1, HSPG2, HYAL1, NCAN, NDST1, NDST3, NDST4, PDGFRB, PRELP, SDC1, SDC2, SDC3, SLC10A7, SLC35D2, ST3GAL1, ST3GAL2, ST3GAL3, ST3GAL4, ST3GAL6, UST, XYLT1, XYLT2"
"GO:0046928","regulation of neurotransmitter secretion",103,0.04,0.977,"ADCY1, ADORA2A, ADRA1A, APBA1, APBA2, ASIC1, ATP2A2, BACE1, BAIAP3, CACNA1D, CACNB2, CAMK2A, CHRM2, CHRNA3, CHRNA6, CHRNB2, CHRNB3, CHRNB4, CNR1, CPLX1, CPLX2, CPLX3, CPLX4, DGKI, DNM1L, DRD2, DTNBP1, GIPC1, GIT1, GRIK5, GRIN3A, GSK3B, HTR1B, HTR2A, KCNC4, KMO, LRRK2, MCTP1, MCTP2, NAPA, NAPB, NCS1, NF1, NLGN1, P2RX1, PFN2, PNKD, PPFIA2, PPP1R9A, PRKCB, PRKCG, RAB5A, RAP1A, RHOT1, RIMS1, RIMS3, RIMS4, SEPT5, SNCA, SNCAIP, SNCG, STX1A, STX1B, STXBP1, STXBP5L, SYT1, SYT12, SYT4, SYT7, SYT9, TACR2, UNC13A, UNC13B, WNT7A"
"GO:0050905","neuromuscular process",103,0.04,0.964,"AARS, ABL1, ABR, ADARB1, ADCY5, ADORA2A, ALDH1A3, APP, ATP8A2, BACE1, BCR, CAMTA1, CDH23, CHRNA1, CHRND, CLN8, CLRN1, CSMD1, CTNNA2, DCTN1, DLG4, DRD2, DRD3, FABP7, FGF12, FOXS1, GAA, GBX1, GIGYF2, GM2A, GPR88, GRID2, GRIN1, GRIN2A, GRIN2D, GRIN3A, HERC1, HEXB, HOXC10, HOXD10, IGDCC3, JPH3, JPH4, KCNAB2, MYO7A, NBN, NLGN2, NR4A3, NRXN1, OPA3, PAFAH1B1, PCDH15, PENK, PNKD, POU4F2, POU4F3, SCN1A, SHANK1, SLC1A3, SLC6A3, SLURP1, STRA6, TCF15, TIFAB, TMEM150C, TNR, TPP1, UCHL1, UCN, USH1C, USH1G, ZMPSTE24"
"GO:0120032","regulation of plasma membrane bounded cell projection assembly",195,0.04,0.91,"ADAMTS16, AGRN, ANLN, APC, ARAP1, ARHGAP35, ARHGAP44, ARPC2, ATG3, ATG5, ATMIN, ATP8B1, AUTS2, BCAS3, BIN3, CAPZB, CAV1, CCDC88A, CDC42, CDC42EP3, CDC42EP4, CDC42EP5, CDK10, CDKL1, CENPJ, CEP120, CEP97, CLRN1, CNTROB, COBL, CORO1C, CROCC, CYLD, DCDC2, DEF8, DMTN, DNM2, DNM3, DPYSL3, DZIP1, EPHA2, EPS8, EPS8L1, ESPN, EVI5, EVI5L, EVL, FAM98A, FER, FNBP1L, FSCN1, FXR2, GAP43, GPM6A, HAP1, HDAC4, HRAS, HTT, ICAM1, IFT140, KANK1, KCTD17, KLF5, MAK, MAP4, MAPK15, MARK4, MIR196A2, MNS1, MTOR, MYO10, NCKAP1, NDEL1, NEURL1, NLGN1, NOTO, ODF2L, P2RX7, P2RY12, PALM, PFN2, PLD1, PLEKHM1, PPP1R16B, PPP1R9A, RAB17, RAB5A, RABEP2, RAC2, RALA, RAP1GAP, RCC2, RDX, RHOQ, SDCCAG8, SEPT9, SGSM3, SLIT2, SYNE2, TACSTD2, TAPT1, TBC1D1, TBC1D10A, TBC1D10B, TBC1D10C, TBC1D14, TBC1D15, TBC1D16, TBC1D17, TBC1D19, TBC1D2, TBC1D21, TBC1D22A, TBC1D24, TBC1D5, TBC1D8, TBC1D9B, TCTEX1D2, TENM2, TGFB3, TRPM2, USP6NL, WDPCP, WRAP73, ZMYND10, ZMYND8"
"GO:0006029","proteoglycan metabolic process",83,0.04,0.784,"ACAN, ADAMTS12, B3GALT6, B3GAT1, B3GAT3, B4GALT7, BMPR1B, CANT1, CHPF, CHPF2, CHST11, CHST13, CHST15, CHST3, CHST8, CHST9, CHSY1, CHSY3, COL11A1, COL2A1, CSGALNACT1, CSPG4, CYTL1, DCN, DSE, EGFLAM, EXT1, EXT2, EXTL3, FOXL1, GAL3ST3, GAL3ST4, GLCE, GPC1, HEXA, HEXB, HS2ST1, HS3ST3B1, HS3ST4, HS3ST5, HS6ST1, HS6ST3, HYAL1, IDUA, IGF1, NCAN, NDNF, NDST1, NDST3, NDST4, PPARD, SGSH, SPOCK2, SPOCK3, SULF1, SULF2, UST, VANGL2, XYLT1, XYLT2"
"GO:0099175","regulation of postsynapse organization",100,0.04,0.975,"ABHD17A, ABHD17C, ABI2, ACTR2, ADAM10, APOE, ARC, ARHGAP22, ARHGAP33, ARHGAP44, BAIAP2, CAMK2B, CAPRIN1, CBLN1, CDH2, CDK5R1, CRIPT, CRKL, CTTN, CUX2, DBN1, DBNL, DGKB, DNM1L, DNM3, EEF2K, FCGR2B, FYN, FZD9, GAP43, GHRL, GRID2, GRIN2B, HCLS1, HOMER1, IL1RAP, INS, KALRN, LILRB2, LRFN2, LRP8, LRRC4B, LRRK2, LRRTM1, LRRTM2, NGEF, NLGN1, NRCAM, NRP2, NRXN1, NTRK3, OPA1, PAFAH1B1, PPP1R9A, PTN, PTPRD, PTPRS, RAPSN, RELN, SEMA3F, SHANK3, SHISA6, SHISA7, SIPA1L1, SLC7A11, SRGN, SSH1, TIAM1, WNT5A, WNT7A, ZMYND8"
"GO:0097120","receptor localization to synapse",41,0.04,0.826,"ADAM22, ANKS1B, ARHGAP44, CACNG2, CACNG3, CACNG4, CACNG7, CACNG8, CLSTN1, CPLX1, DLG1, DLG2, DLG4, GRIP1, GRIP2, KIF17, KIF5A, KIF5C, LGI1, LRRC1, LRRC7, MAPK10, NETO1, NLGN1, NSG1, RAB11A, RAB8A, RELN, SHISA6, SNAP25, SNAP47, STX1B, STX3"
"GO:0098815","modulation of excitatory postsynaptic potential",41,0.04,0.864,"APP, BAIAP2, CACNB3, CBLN1, CELF4, CHRNA7, CUX2, DLG4, DMPK, EIF4A3, GRIN1, IGSF11, LRRK2, MTMR2, NETO1, NLGN1, NLGN2, NRXN1, PRKCZ, PTK2B, RELN, RIMS1, S1PR2, SH3GL1, SHANK1, SHANK2, SHANK3, SSH1, STX1A, STX1B, TMEM108, WNT7A, ZMYND8"
"GO:0002244","hematopoietic progenitor cell differentiation",80,0.04,0.741,"ACE, ADAR, AGPAT5, ANLN, ARMC6, BCL2, BMP4, BVES, C12orf29, CDK6, CSF1R, DACT2, EEF2, EML1, ESCO2, FLT3, GATA3, HERC6, HOXB3, HYAL2, INHBA, JAM3, KCNAB2, MEOX1, MMP21, PDGFRA, PDGFRB, PLD4, PLEK, PRKDC, PSEN1, PTPN6, PTPRC, PTPRZ1, PYGO1, RBM47, REST, SERPINB12, SFRP1, SHH, SIN3A, SIPA1L3, SLC8A3, SMPD3, SOX4, SP7, STON2, TAL1, TGFB1, TMEM190, TMEM91, TNFRSF13B, TOP2A, TP53, WDR7, WDR78, XRCC5, ZFAT"
"GO:0014033","neural crest cell differentiation",80,0.04,0.879,"ACVR1, ALDH1A2, CORO1C, CYP26C1, EDN3, EDNRB, ERBB4, FAM172A, FBXL17, FN1, FOLR1, FRZB, GDNF, HAND2, HIF1A, HTR2B, JAG1, KBTBD8, KITLG, LAMA5, LRP6, MAPK1, NRG1, NRP2, OVOL2, PDCD6, PEF1, PHACTR4, PITX2, RET, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SFRP1, SHH, SMAD4, SOX10, SOX8, TAPT1, TBX1, TCOF1, WNT10A, WNT8A, ZEB2"
"GO:0060070","canonical Wnt signaling pathway",80,0.04,0.871,"APC, AXIN1, BCL9, CAV1, CDH3, CSNK1A1, CSNK1E, CTNNB1, DISC1, DIXDC1, DVL2, DVL3, EGF, FRAT1, FRZB, FZD10, FZD3, FZD5, FZD6, FZD9, GATA3, GLI1, GSK3B, LEF1, LGR4, LRP5, LRP5L, LRP6, LRRK2, MITF, NID1, NR4A2, PPP1CA, PROP1, PYGO1, PYGO2, RAB5A, RARG, SDC1, SFRP1, SFRP2, SFRP4, SHH, STK11, TCF7L1, TCF7L2, WNT10A, WNT11, WNT2, WNT2B, WNT3A, WNT4, WNT5A, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A"
"GO:0046683","response to organophosphorus",133,0.04,0.996,"AANAT, ABCC9, ADIPOQ, AGXT, AHR, AKAP6, AKAP9, AKR1C1, ALDH3A1, APP, AQP1, AQP8, AQP9, ASS1, BSG, CARM1, CDO1, CFTR, CIB2, COL1A1, CPS1, CRHBP, DGKQ, DMTN, DNTT, DUOX1, DUOX2, EEF2K, EZR, GPD1, HCN1, HCN2, HCN3, HCN4, IGFBP5, INPP5K, ITPR2, KCNE1, KCNJ11, KCNQ1, LPAR1, MMP19, NDUFS4, NOX4, OXT, P2RX1, P2RX2, P2RX3, P2RX5, P2RX6, P2RX7, P2RY11, P2RY12, P2RY6, PDE2A, PDE3A, PENK, PER1, PIK3CG, PKD2, PLA2G5, PPARGC1B, PTAFR, PTGS2, PTK2B, PTPRN, RAP1A, RAPGEF1, RAPGEF2, RAPGEF3, REN, RFC3, RYR3, SDC1, SELL, SLC26A3, SLC5A5, SLC6A3, SLC6A4, SLC8A1, SLC8A3, SPARC, SREBF1, SSH1, STAR, STAT1, STC1, THBD, TRIM16, TRPC3, TRPV1, TYR, WT1"
"GO:0007269","neurotransmitter secretion",97,0.04,0.952,"APBA1, BRSK1, CACNA1B, CADPS, CADPS2, CHAT, CPLX1, CPLX2, CPLX3, CPLX4, CTBP2, DGKI, DNAJC5, DOC2A, DOC2B, ERC2, GAD1, GAD2, GRM4, HRH3, NAPA, NF1, NLGN1, NRXN1, NRXN2, OTOF, P2RX7, PCLO, PIP5K1C, PPFIA1, PPFIA2, PPFIA3, PPFIA4, PSEN1, PTPRN2, RIMS1, RIMS3, RIMS4, RPH3A, SEPT5, SLC18A2, SLC18A3, SLC5A7, SLC6A9, SNAP23, SNAP25, SNAP47, SNCA, STX11, STX1A, STX1B, STX2, STX3, STXBP1, SV2A, SYN2, SYT1, SYT10, SYT12, SYT2, SYT4, SYT5, SYT7, SYT9, TRIM9, UNC13A, UNC13B, UNC13C, WNT7A"
"GO:0007160","cell-matrix adhesion",122,0.04,0.819,"ACTN1, ACTN2, ACTN3, ADAM15, ADAMTS12, ADAMTS13, ADAMTS9, ARHGEF7, BCAM, BCL2, BCL2L11, BCR, CD34, CD44, COL13A1, COL16A1, COL17A1, COL3A1, COL5A3, CORO2B, CTNNB1, CTTN, DDR1, DLC1, ECM2, EMILIN1, EMP2, EPDR1, FERMT2, FGA, FGB, FGG, FN1, FREM1, HOXD3, ITGA11, ITGA2, ITGA2B, ITGA4, ITGA7, ITGA8, ITGAL, ITGAV, ITGB2, ITGB4, ITGB5, ITGB6, ITGB8, ITGBL1, JAM3, LAMA5, LYPD3, LYPD5, LYVE1, MADCAM1, MKLN1, MSLN, MSLNL, MUC4, NID1, NID2, OTOA, PARVG, PEAK1, PIP5K1A, PKD1, PPFIA1, PPFIA2, PTK2B, PTPRK, RCC2, SGCE, SIGLEC1, SORBS1, TAOK2, TECTA, TESK2, THBS3, THY1, TIAM1, TIMM10B, TMEM8B, TNN, VCAM1, VCL, VTN"
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway",122,0.04,0.919,"ABCA1, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY9, ADORA2A, ADRA1A, ADRA1B, ADRA1D, ADRB3, AKAP13, CALCA, CALCB, CALCR, CALCRL, CHGA, CRHR1, CXCL11, DRD2, DRD3, DRD5, FSHR, GALR1, GCG, GHRH, GHRHR, GLP1R, GNA13, GNAI2, GNAL, GNAQ, GNAS, GNB1, GNG2, GPHB5, GPR26, GPR78, IAPP, LGR4, LHCGR, MC1R, MC2R, MC3R, MC5R, MIR1-1, NME2, OPRM1, OR13F1, PDE4D, PTGDR, PTGER3, PTGFR, PTGIR, PTH1R, RAMP3, RAPGEF2, RXFP1, RXFP2, S1PR4, TBXA2R, TSHR, UCN2, UCN3, VIP"
"GO:0030326","embryonic limb morphogenesis",122,0.04,0.955,"AFF3, ALDH1A2, ALX3, ALX4, BCL2L11, BMP4, BMP7, C2CD3, CACNA1C, CHD7, CHST11, CRABP2, CREBBP, CTNNB1, DYNC2H1, ECE1, FBN2, FGF4, FGF8, FGFR1, FRAS1, FREM2, FZD6, GDF5, GLI2, GLI3, GNA12, GNAS, GREM1, GRHL2, HAND2, HDAC2, HOXA10, HOXA11, HOXC10, HOXD10, IFT140, INTU, LEF1, LRP6, MBNL1, MED1, MEGF8, MSX1, MYH3, NIPBL, NOTCH1, OSR1, OSR2, PBX1, PBX2, PITX1, PRRX1, PSEN1, PTCH1, RARB, RARG, ROR2, RPGRIP1L, RUNX2, SALL1, SALL4, SFRP2, SHH, SHOX2, SKI, SMAD4, SP8, SP9, TBC1D32, TBX2, TBX3, TBX4, TBX5, TFAP2A, TGFB2, TP63, TRAF3IP1, WDPCP, WDR19, WNT5A, WNT7A, WNT9A, ZBTB16"
